feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
2.772193608212634,-0.4776455826040052,2.802919256241618,-1.2551353719733949,-0.38769991640856116,-0.41361566562964275,-4.543441462057407,-0.56060763684731,-1.9105295703059597,-0.12765468151819012,0
-0.15989808978901787,0.38837572923016833,-0.4363267706467141,-0.09482423128087224,-1.5189108250900678,-2.6307301368290634,1.100908770758487,0.24353020418634463,-0.7871887642153681,-0.514782674914742,1
-1.2615650311529345,0.2023833705986952,-1.1245178374473646,-1.556951086706478,-0.3265358525345711,-1.1709248938074537,1.6063514204194438,-1.4228769078115544,1.3629009558469327,0.03971382171963468,1
-0.7651887279674408,0.9453117712358652,-0.6727544983333003,-0.5525693461188524,-0.44258929277415615,0.0077278931756846435,0.9458817640422078,2.044481557199944,0.8570706684001177,-1.8730058309306206,1
0.6496190464523217,0.44130715169924584,0.5513924081140641,-0.7331561971099966,-0.17280173739646437,0.7719201548366751,-0.7426918798993529,-1.8579014513982872,-0.7921632269932372,0.22899639245934025,0
-0.010097094261655204,0.9838523436061467,0.4804574748300229,0.1258865305766578,-0.06327395989691587,-0.6597486412539658,-1.4820284518751674,-1.3045894438004726,1.6101162916096703,-0.4765514232192414,0
-1.2159271357087154,0.6581430360025633,-1.0368127673316414,-0.3952835480161807,-0.0628938668998582,-0.44787764493195836,1.4046186823617355,1.465210503481381,1.4672420524463152,1.5929640960273812,1
-1.9301235925782505,0.9049620414941998,-1.666487404015767,-0.22580674907604184,-1.7176721483633963,0.23614240987910107,2.292819442555727,-0.7039163254155445,2.261471207219914,1.4364295195588668,1
0.07830084819699884,-0.09511164770076601,0.2927159085900736,-0.33303761905376167,1.221294945685148,0.13395838058023532,-0.7805385472252375,-1.5478015563090313,0.6437610484147238,-0.3103909913775655,0
0.07383518678781609,-0.274802304752688,0.337337014884261,-2.2012434734509183,-0.32948930021798606,1.6748596729140648,-0.9232899317533712,0.03402958634668099,0.8073818902267764,-1.9988889068612499,0
0.12498220773655053,-1.1789234912983253,0.34450086378669587,-0.21966945235096014,-0.020560557350507186,0.28918367311872534,-0.8710532224117455,-1.5553737338412423,0.6265738977505261,0.6095260452086012,0
0.8923784864112417,1.5781180575621845,0.7747678665030745,0.9854496856152184,-0.11622904312195817,0.21471318317052634,-1.0731389782974767,-0.4555395260238707,-1.0315917374263592,0.8691545924968965,0
-0.7312547979253456,-0.7811563781311142,-0.4217521472541617,-0.2598001407675125,-0.6786430612941032,-0.31823752774262026,0.22845198918759446,0.8021284586181193,1.5416843475219357,1.5985381120963413,1
-0.063926243091769,-0.22104246353705057,0.1896536515158751,0.06936980265806943,0.5648423586001226,1.635797806135815,-0.6718681998852851,2.3921096352739926,0.8748945673729895,0.19259691873130513,1
0.42419051630750004,0.5880766751678318,0.3291406414819782,0.9623451692665695,-0.02243605198057349,-0.05795054176271757,-0.3905627908488736,1.0736219439075716,-0.6182603171043317,0.9458881565546393,1
-0.4729406134117279,0.029430591677552183,0.1343508115211839,0.5166444459359673,-0.5186667196212101,0.8532015450515544,-1.095660033413082,-1.404816943927507,2.327273091365061,-0.9813259365174648,0
0.32722042006304625,-0.0739475656083926,0.18127168727758636,-0.4516594761596227,-0.46580556911816284,-0.15083771156669531,-0.07946419359601997,-0.7582820688875902,-0.7142213961006278,0.19502498402812674,0
0.9882588256693176,1.1815677164191463,0.7949089105847457,2.343654052812625,0.53102609489421,0.1488768039176911,-0.9957144739624235,0.94881309647162,-1.3486057786201084,0.8707466445884032,1
0.0056061774565443236,-0.8143981874463238,0.48739235454344276,1.5008430302803784,-0.5505870670007066,0.5096892312246561,-1.4804533775238446,-0.4665740712027766,1.5700762845870195,1.3528005348967251,0
0.7073830595494647,-0.2788833941507565,0.5712929965279604,0.8451579711843216,0.39379729821625153,-1.92767257934561,-0.7197667155251184,-1.405189846803575,-0.9577760267048789,-0.04889718347410554,0
0.01009192468269067,1.9625871905307948,-0.1958301130814334,0.0036956718478473255,-1.0589075870566005,1.4816634024625988,0.6127217277757986,1.341475915530881,-0.6801309177001913,1.0114630354083562,0
0.6985469353283098,-0.03361256470371301,0.5343292704277559,0.4547409121411344,0.2531652380379812,0.820344012612456,-0.6196776371769573,-0.19646658342809717,-1.043267883444262,-0.5164296438875717,0
0.09715956293542855,0.15712791899094083,0.23426170623751327,0.17618982250269238,0.2952799406208684,-0.7764991404930003,-0.5746818568277252,0.1979166673420755,0.37747616739616263,-0.6668487169515637,1
0.23810999735689056,-0.7390286580232329,-0.6123219078644976,0.6523303381766798,-0.262746747686504,-1.5958939685741134,2.2151740189700346,-0.4194347526585506,-2.9513438575181943,1.4273053642892164,1
0.5155787208718728,-0.6243453897132241,0.3600145989925406,-0.18452535765584954,-0.6353623888256293,-1.1896666590903613,-0.3524278639631614,-2.205566057099069,-0.8822709181423706,-0.6047446645382127,0
-0.9500503901047803,2.8652120230859626,-0.8382049529708476,-0.9019926494431975,1.5268126635772652,1.9025582052295598,1.1833149836057113,-0.3542063885087883,1.0545897039065226,2.824220426395203,1
0.6547697615274277,0.1733416643704082,0.5285160106804562,0.24395319790850026,0.16476084123651674,0.05088770185601806,-0.6653597477124392,1.4898634386020821,-0.8874726582067207,-0.22320225463480511,0
-0.158376071458515,0.868772500590771,-0.30592701589739135,-1.1863364271098544,0.9235086160473687,-1.0506233218278012,0.7048517946407835,0.6197387847028687,-0.3672097975303532,0.587855888137735,1
0.0689863746737996,-0.6581164890752567,-0.05846237889254593,-0.30372602877666466,0.8250982646676347,-0.8671302157109003,0.2785208175355547,-0.8192578597214978,-0.46645607830159475,-1.345870923473215,0
0.9348471996674931,-1.9122549754197768,0.8299449396862423,-0.06863404608546861,-1.8206033005485172,0.2700573583914221,-1.1801182205256275,1.987275999230808,-1.0208759862462062,-1.3683150388328105,0
0.8367725969228628,0.38680852068920263,0.6942691505268851,1.090980425185967,0.6220699903060487,1.3289333195354096,-0.9078600962478692,1.0237095461069814,-1.0725883038097368,2.012270445700765,0
-1.491632868204579,0.7690316554422755,-1.246778111038464,-0.52738906163962,-0.6308455507908564,-0.29786680495686124,1.646367141258015,0.39876376442481426,1.882030027039841,-0.005106632027225022,1
0.6765561537499206,-1.8210860692944963,0.20875212205433086,-0.5976676832548571,-1.040193719815898,1.945195074276933,0.34282257072971145,0.5843141664353099,-2.0192256124838908,0.370211889941741,1
-0.615202048156941,1.146030144142065,-0.835097719768611,-0.7773714848459066,-0.20035257779416388,0.23184209213484805,1.6590481160212844,-1.5304614097433769,-0.2722054804685804,1.558789184496894,1
-0.15399780863167303,1.592669998282884,-0.4703506957637044,0.01934407081175429,0.21060083929764178,-0.4884760801103597,1.2133734875309548,-0.0498801541281177,-0.9219133704571894,-1.1889634195349619,1
0.5234342567484572,-0.5262478565174211,0.39103872863932043,1.3883377782084478,-2.7475048427252347,-0.4997301761516306,-0.4357973824992355,0.38298898474092846,-0.8122703508379353,-0.38502181171286365,0
-0.41428297537423137,-0.8692869869886438,0.21712422133007314,-0.010867137034972144,0.5181017020299757,-0.5292010098115129,-1.2634639703600674,2.9181735550600925,2.3635170762427595,0.13735247940703602,0
1.409751148719584,0.5950294658355647,1.3197519395295327,-0.5574230531083212,-0.4561208274741882,0.18142662011397137,-1.9878947646395455,-0.9266983088473107,-1.3166734148825288,-0.41299782214343406,0
0.4247088942878634,-0.5820613340930124,0.33926947969236376,0.3990441406465261,-0.5924654553805143,0.3270723748778453,-0.4207467720425684,-0.23875260206343432,-0.587236027017144,-1.3200771877373016,1
-0.07072666453412135,-0.061764199860128925,-0.26128506914140975,0.4794415180860639,-0.2561797524953801,-0.24149744587077882,0.6955191666160299,-0.6497652268482671,-0.571308281951504,0.8745170741325226,0
0.7858482550648581,-0.35976864578908574,0.6934308034947019,-1.3260476860820383,1.1173988159024608,1.4484992298929262,-0.9790932582735589,0.26028050658288615,-0.8720020498877926,-0.413465161123276,0
-0.5343031233343694,0.7762285047241061,-0.47436479181386904,-0.483933444951233,-1.7806256729074892,1.5027343263055881,0.6745391250045693,-0.2544760766453415,0.5834146657024417,1.2371808002890092,1
-0.18585845705702086,-0.18592448094877073,0.24733012711120547,-1.5993947621943112,-0.05790774987690872,-0.735116800724588,-1.0247116694844207,-1.234511998422396,1.5501794730317042,2.2770864980533045,0
-0.3339653577664081,-0.07938842440570287,-1.3024004141364387,-0.3004659487207037,0.8728243510056346,-0.966156723370417,3.4938035430016083,0.36016418394576694,-2.921918920907519,-1.0056013756894657,1
0.4204756421212164,0.31745326125017514,0.26836985068839164,-0.33286040438251124,-1.2021495260760888,-0.39568071175626385,-0.2103418652372505,-0.5293321124483709,-0.8019847349978485,-0.09338685889994829,0
-1.1949219273659335,-0.0120435529599315,-1.0501223239846553,-1.1207676506962496,-0.20412976887271617,3.1176811292080475,1.4757065753127858,-0.05080078861953355,1.3398882552277551,-0.057397463786793744,1
1.2200044872291333,1.4350873992222355,1.172455133656116,-0.34730228895784293,-1.5630343065712535,-1.1794596645077804,-1.8129845742706645,-0.07823065905851781,-1.0403365359655896,1.4532754760425446,1
0.03036933598883335,-0.31608296112297335,-0.02655118415143901,0.3143386831314305,-0.24897365528067522,0.31412949645066596,0.12509942340976032,0.8331794312701818,-0.20800635863114558,0.43915013370041756,1
-1.278368977823332,0.032143146964560894,-1.0754855763754927,-1.7257711248125733,-1.1204179189363892,-0.754866196571921,1.4322484335469174,1.693547133413672,1.5901974068370235,0.02233923931860801,1
-0.23958004927372037,-0.7717408145967823,0.2946092654609966,-0.497961846817842,0.25617060569427813,1.193311005927126,-1.2469570718594878,-0.8015275901045416,1.9191488524234055,-0.5125341106465501,0
0.7732436068504339,0.3374820747263991,0.8645148918504953,-0.26330780687791616,-0.38148941482409277,-1.3204934434050315,-1.5198776624767634,-1.2101609434141578,-0.26269143137036033,-0.1570248284447078,0
-0.3110244281859339,-0.7825985974185891,0.08798503083508813,0.7070323596107849,0.15140304795173262,0.2984518139814398,-0.7194211996982298,-1.0079116954282061,1.5292998669533933,2.084712921231016,0
0.38927900518141434,1.1947628618769377,0.0342458233430231,0.8946471875738723,-0.9858038086678267,-0.2841550979287972,0.45950527153441667,0.35147990035220167,-1.4423809407933739,-1.372859451481064,1
0.5953417580419899,-0.0626482221218215,0.04332430464265854,0.2412402484067293,-0.8456731044941129,-0.014098965906671578,0.730380174795348,0.7979945496122363,-2.235464588022693,0.08450514569286258,1
-0.1073853300106651,0.49406391897551966,-0.14420328462621948,-2.854626662904391,0.11053531747394013,-0.626315276183007,0.2848104923127326,-1.1260539609110503,-0.042399357247157154,-0.8568518651277993,1
0.36337016125119354,-1.3208783553773176,0.6421597208717816,0.7714017949037666,1.2445651603552557,2.2314989110277486,-1.4347088052009522,-1.5444338482482443,0.6473060079608641,0.0011099446872931465,0
-0.15782700486806997,0.6647027453331099,-0.5295982771960546,-0.552920837367302,-0.97536602727825,1.3035079319347591,1.3887766166096676,-0.49757083838520716,-1.1002045438818455,1.0018248536819372,1
-0.7727841047242232,0.9513062442994834,-1.3552740139834427,0.5268979236657937,-0.0827150238964932,0.24309172766069878,3.0194033823187754,-0.19819567637971988,-1.3426035252602408,-0.1908722195531798,1
0.15470298906997976,0.7841464163534985,0.38477586536096947,-0.8980272263244584,-1.3833407769716104,0.9017286971402739,-0.9509918782436594,-0.46126705049830724,0.6394986288784439,-0.7660452024003999,0
-0.8504639802716424,-0.5784597288763313,-0.7184178781867003,-0.07749429989298792,0.19507692542260213,0.5374787046064285,0.961774366183153,0.8264033173305246,1.0483525417087796,-0.05843011899748824,1
-0.152147577672329,-0.8239354869719996,-0.2062387273042563,-0.7191094514491859,0.3361449630262288,-0.22747625995340778,0.40941281160503873,0.000682818957482628,-0.06636611686051941,2.049812095785926,1
0.2787705010509029,0.43945269045799057,0.5584099807127859,1.267960487103089,-0.5151708990920177,-0.1265188969539503,-1.3015151441715245,-1.4222296495062072,0.7114506479459664,-0.02439856723615665,0
-0.057790273920514085,-0.6498268854974364,-0.6726237495609751,0.08416823018569615,0.5265366836723071,-0.47741070619280046,1.9705617182058655,0.479827035366833,-1.9669287563218671,0.01282864354368512,1
-0.33593983045259695,-1.3450144839306688,0.29327011316180096,-0.8610496721655755,0.0019768447558107757,1.5328733556363119,-1.3825004275456174,1.0200365069020898,2.2995086961218822,1.3771809365045613,0
-0.21861459150994803,-1.4155240669137066,-0.2124911152465835,0.9778722722111376,0.9758233372885634,0.008857703668895378,0.3321924033442427,-1.389780143192669,0.17858796422695167,-0.27037139913579117,1
0.2486836123820038,-0.16195481694132746,0.54269228142567,0.43841269949664524,1.135947845943822,-0.1539976651978317,-1.2971090879611848,0.13249714349564554,0.7802238970501241,-0.8839988567464406,0
-1.0123218076970806,0.28123049221860413,-0.8751227378458821,1.489599409447649,-1.743672602396536,0.15682301609819319,1.205831558837835,1.15469376671672,1.182598806358603,-1.2703620463250862,1
0.4852415781910387,1.7649138055507714,0.36755706916411074,2.7922088679099613,-1.5138305012448536,0.6308756035961556,-0.41942486717601346,0.7882041407971867,-0.7365003859345558,0.09116814666643917,1
-1.97861384241866,0.147298000389084,-1.685418241743233,-0.6804940477640476,1.6814924574180155,-0.8838688951407293,2.2803709539480743,0.509683077242329,2.3932251665450046,0.6149446390313781,1
1.1479612523416893,0.39069592092814415,1.005611392228911,-1.326472128311083,0.5514762752395233,0.3405892164004968,-1.4078127271684155,1.1695899924277735,-1.2978194212638503,1.0473177066214483,0
-0.1896067880041483,-1.027403551526011,-0.6862996671603795,-0.3732682459413141,-0.3918767653868664,-1.017764309076953,1.821317133258742,0.9282456913443246,-1.4853089641732606,0.6445184916452914,1
-0.9795752826991583,1.1801281737415277,-0.9492067236063444,1.144293068559939,0.4964001177339411,2.0750650393485417,1.4795487973670614,0.7638603516334226,0.8097968402111901,-1.387868550455802,1
0.359919017700362,1.3181970672340253,0.5623307751564381,-1.3581749214775936,1.3920387515870913,0.11112937529651211,-1.1958989416715045,-0.28857511715410117,0.4002597669054947,-0.4432634648179029,0
-1.8953550132131136,-1.1179276080367397,-1.570285944147602,1.5391972001749075,0.22392687394660638,-1.9465252863588642,2.049386774778182,1.2434282781029249,2.4369704797733713,-0.9282199673480178,1
1.7963867793941632,1.0417246640588513,1.7177760449480566,0.5835443030118876,-0.8638829605897661,1.279464931657751,-2.6432592517505693,0.5798572852951321,-1.5599251430003203,-0.12951724686344077,0
0.14837503442419944,-2.077119853773874,0.32819755352060426,-0.2352739099724389,-1.3537546747097586,0.7344767450012178,-0.787362050873328,-1.5449359221534005,0.4799055578893142,2.1458249250764885,0
0.15792640995406584,-1.2511991366336779,0.6857524917569948,-1.5325182768296637,0.14342656685749322,0.8715243860879341,-1.8655534753132348,-0.6117596395045849,1.6100112773413118,1.5794378916948595,0
0.4236203774850247,-1.2422465335492292,0.5543784102466803,-1.125587114031969,-0.4888861190436912,1.5889403284440828,-1.0793025221999302,-0.0678713816994819,0.1199368237520968,-1.0962203248685651,0
-0.6708391613721514,-0.024232833869692147,-0.654529086677752,1.2024512479830722,-2.3203155982304233,0.7826298263165181,1.0269387108558683,-3.1767038131960006,0.5399095786887405,-1.0952705188428047,1
0.2923805058276914,-0.2724100166036872,0.5862739911679976,1.233724278336193,-0.7589706989033448,-0.978740836309766,-1.3668944291176484,0.1884757610181029,0.7481502962814552,-0.8050951810305088,0
-0.14925274040044212,-1.6891830379672617,-0.4132842596979104,-0.47126374070251964,1.9234457948249533,-0.7746149700185819,1.04595911344865,0.7510994545073101,-0.7544054647204922,-1.9754877712171375,1
-1.020150786162635,0.1177074184609581,-0.9135553243089866,-1.671761273328167,-0.40415715947930275,0.0017948728781070852,1.3118662187687984,0.5198710181019115,1.0882865067804397,2.710331644334893,1
0.13242164173677493,-0.08343796979036086,-0.03551143700431859,-1.44964521969853,-1.496529255090079,-0.6500239344068982,0.3003478151877199,-1.0039573720814985,-0.6447460294687366,-0.9218598131253132,0
-0.6163950270304882,-0.4513028643436646,-0.5472741752145658,-1.0179114904771591,0.8515910458931973,-0.9096804393124754,0.7782584842140045,-1.2876052836530612,0.6729653620409664,-0.8221656066894069,1
1.7181133123910237,-0.15589817793666752,1.6589287002746902,-0.5482872964906009,-1.1165244399486591,1.2358116200069387,-2.576954461376458,0.501782736167545,-1.439675315839857,0.1600182258527877,0
0.6320235611501753,0.2908970575900059,0.6459505188499356,-1.9955317804517385,-0.059826143529903696,0.4935602043342916,-1.056985377868481,0.9294099847908155,-0.41295951406582754,-1.1212437400943918,1
1.8481520660096302,-0.31305803052315434,1.7806964203609406,-0.0007085945766459172,1.484116028535965,0.35561334878566,-2.760416315820616,0.6045153263553668,-1.561028039293678,-1.2504077339697175,0
0.12417418436231374,-0.6671890847775054,0.021284853667412618,-0.732968899123759,0.35625278870608357,1.261519252535516,0.11493125818958094,0.4253213083301104,-0.42624557298219345,1.0960699074773985,1
1.2711567080012687,-0.7341737987784958,1.1750693113278425,0.08199555641356042,0.5987943895619102,0.6683404887180808,-1.7468448784157165,1.4558223221467665,-1.2360304586075088,0.4572804046152411,0
-0.26577297512687825,-0.23591652931212392,-0.9967582745432999,-0.4068852445043747,1.1039335467019071,-0.25628082425157245,2.6591381309614874,0.29497145570882155,-2.1955638933674195,-0.5347566708443231,1
0.5829668986365134,-0.9254246260595873,0.4225766808198869,0.2553837556743171,-1.0138959522925377,0.08568716140335904,-0.4458517693355142,-0.4081008391602206,-0.9469219163939934,-0.8953463223630241,0
0.12090951426896006,-1.153332403205745,-0.031069219866376653,-1.6873443471107104,0.4581681147886987,-0.9797212247168068,0.27009851469374935,-1.3554475031122892,-0.5842675265498494,-1.7938924978678903,0
0.3065793177211512,-0.1131280525157404,-0.23800076535544124,-1.2992163634458243,0.6405429350747734,0.12307820165618115,1.1711528318259665,-0.7567639770159263,-2.0016992284508284,0.23278674294016363,1
0.9664041159854874,1.1188945979306693,0.8164789021559503,1.2744284266875814,-0.2589387965783906,-0.1878594010087195,-1.093262105227425,1.0984848760518187,-1.1908708113019593,-0.17167365392478334,0
0.8361799606951649,0.34378788154988543,0.7657235197309075,-0.04865235157045115,-0.9637589262106109,-0.9571509148950429,-1.126952386009454,-0.7584953347000695,-0.8367587869003905,0.03279699541158651,0
0.9453982168006492,-0.7352010347632466,0.39687447466017134,1.6562082520572956,-0.8807540896027302,1.798725018351312,0.15784020554776512,0.0022879361435040493,-2.477976784455781,-0.2430611988808665,1
-1.2569235911492913,1.1870776787417554,-1.0659555702433174,-0.9647897376296856,1.3746112675765545,0.3596808476863211,1.4342183636837038,-0.7243025342076668,1.5357099558387635,-0.4146305088140306,1
0.11573997022152611,0.6963228620803235,0.4785299922471744,0.2787998123854607,0.07957353494216583,0.7588244161636093,-1.2937932119284823,-0.3126684457323573,1.101389535358578,-0.20866837122046583,0
0.9844053657190263,1.649480894323921,0.8659047620905388,1.0706105599791862,-0.7068925679873489,0.8555556590207121,-1.2181315797083623,0.3614173172731029,-1.1012549032234868,-0.7296024698074095,0
0.144403414304125,0.38632331781156,-0.030392685006849,-0.20447122098612153,0.241321934916781,-1.151014083619507,0.3020768829496563,1.5730197252148563,-0.6758610688754207,1.75547569831549,0
-0.4175220413162109,-0.8220760118279274,-0.8259859082679262,-1.2192844665221938,0.22749587573205374,0.635967750711738,1.9176739260897004,-0.12402138738999703,-1.0317104754532826,-0.5694497744921104,1
0.8852669878658376,-0.6947131310890582,0.7522331132525089,-0.409282438113104,-0.025574312191994436,-1.7690759048891183,-1.0146192531014662,0.152354872033722,-1.0768256274074688,-0.5240883979345925,0
-1.7318886810152454,-0.7289592500331622,-1.4606595818098602,-0.18901429768247416,0.1869902097246643,-0.04427331984464883,1.9514459890125877,-0.8148681489093441,2.142482080895392,0.1802948805034444,1
0.7379434443423873,0.2730107174943857,0.8707834100802567,-2.0746400375463683,-0.18414581568320207,-1.1301787294846835,-1.5901756340088118,0.016025282295160426,-0.10126746328592562,-0.09195678260426586,0
0.5289783592809917,0.7209969529056358,0.8826596366643076,-0.5451862447263219,-1.4935097782531435,-2.123947582700665,-1.9292554163582496,-0.9943550656308734,0.7718697588716928,2.92727009247333,0
-0.43993497089620254,-0.9899577925520139,-1.1211034065526047,-0.0350076100062359,-0.49693202511797824,-0.18256897437954112,2.7865335763491093,-1.1140464501619933,-1.906461693594084,-0.8110008636288448,1
0.6318448369978019,1.4509275482792119,0.47546697402655264,1.8071966436378852,-0.07744346072599365,-1.1952937635992447,-0.5365593046997368,-1.0240285908863795,-0.9692678597322187,-1.6826586941226858,0
0.021021282715263916,-1.0391111683677392,0.03211009084069972,1.6875480552367936,0.16064994035311653,0.6622629821596197,-0.06760796056650875,0.7267940464018038,0.02098191690910778,0.24511428437261784,1
0.10985560917816002,0.1909165241437107,-0.3095000692142458,-0.03633060804234174,-0.07587145068502332,-1.6846675772263868,1.1044545404592303,-0.5221315700199924,-1.4498514796816824,0.14693529838668778,1
-0.45749922930401804,-0.5955349351838592,-0.5843442080472732,0.9005330773315916,-0.7625192391465982,1.0363028920724797,1.1217297671015616,-0.40179502694163366,-0.08257632055136921,1.6994359830087096,1
-0.39068894073573185,0.1493634822711889,-0.6214525492206078,0.36414029605466136,0.44477380783159476,-0.8256536828021421,1.3318784769959877,-2.0864776583710847,-0.47057377060511607,0.007178466907941942,1
-1.671877821640764,-1.1341711452777905,-1.4479555022664563,1.029180436127967,-0.4283182577977557,-0.010465129052729338,1.999606354061497,0.539764512828342,1.9443851103845877,-1.7941435111986004,1
-0.2639054924628617,0.04932816579484362,0.02289357386319807,0.7224469852209794,2.64201191049262,0.5980991550474662,-0.45234181725510014,2.387967705524732,1.128494585981065,-0.3652808582038849,0
0.7002584870500799,-0.5482687949250771,0.581351577728439,0.8333339117803071,-0.6078752606758179,-0.5391227031489786,-0.7608113920067456,0.22054142701386686,-0.8964653138264279,-1.10486279306252,0
1.4240516441820026,-1.907807557877391,1.340512681294255,-0.8603850107795019,0.33417641724489744,-0.15525904882474875,-2.0305789087947463,1.8876876573401904,-1.30593923917099,-0.41360553342164424,0
-0.5554188204081988,-0.6534628957248072,-0.0387223773052081,-0.38654161589775976,-0.657134962278058,-0.6977189038982449,-0.6865835631497657,0.20832250862559215,2.0911003603192584,-0.6355410988155566,0
0.035070828085023924,-0.29882008902920415,0.2960362970577945,-0.35824437790750796,-1.4308312016246718,-0.47655380143352466,-0.853323465031464,-1.097143649628814,0.8272140806918152,-0.5522612521126086,0
0.30714244365331733,0.7466113646021572,0.45012969052867335,0.3255778167870701,-0.12428577716243629,-0.21138422981796898,-0.9296958469712564,-0.8522246429973241,0.24438526100989266,2.2758254276476375,0
-0.40652669988099904,-0.6075687917795559,-0.02843712456086409,1.5681824295273261,0.7605061195841426,-1.742947530486665,-0.5022393485741147,0.9386400226789446,1.5302245310611662,1.447796418457866,0
-0.98787880421765,1.2608495199993097,-0.8498320978593552,0.6166639764711183,-1.485186162699932,-2.049474485669681,1.16400969213587,-0.44027463685080354,1.1676376003779545,0.08797354712916895,1
-0.06929640219979329,0.11339439196668935,0.0852777969289633,0.45899400167429094,0.4094385306422523,-0.2766717717191454,-0.36086881336223653,-0.10358685340578061,0.5553081044365415,-0.18820243877282114,0
0.3406347513660414,0.033719054901053244,0.39199372259683174,0.26859358104429787,-1.2498203395893641,-0.2652375404702022,-0.7036058022220977,1.1969109487613523,-0.07928733147574074,-1.1148221873524142,0
0.4134754199215976,0.7864062119958165,0.3387882041652033,-0.5595462852894689,-0.3397590076475238,0.23160747416809183,-0.43555511670197755,1.359189494164025,-0.5439566590124767,-2.83303029014274,0
-0.5576013246975294,-0.8561698406617501,-1.3422614047593118,0.03556607403299353,-0.6416668201303823,1.665351917623531,3.2914784845444687,-1.6313351104170732,-2.159246663458611,0.6523061516102304,1
-0.24490805853691466,1.1062315588599687,-0.23084762304007456,0.2006986942888783,0.5529052285994815,-0.9365920062436421,0.35015480291147927,-0.3444772087524527,0.22359344053156527,0.2572534211115017,1
0.9277963803382968,1.8325570434792018,0.8672415353774153,0.8141517621182666,1.7388513518533313,-0.3212427661179117,-1.304245442393254,0.3687331473175197,-0.8708648146899605,0.48206672733538614,0
-0.03650150113384574,-0.9980946277690352,-0.04367040790763672,-1.754284852822499,-1.464974746104889,-0.6684549108531777,0.08048296288373735,1.8060891178369614,0.00305478623466493,0.09452756758846836,1
0.955493885428732,0.240205843946223,0.3636430726649748,1.2531328247682434,-0.3856726309778482,0.43450264609130573,0.27396389098576934,0.9695690257529068,-2.626862879673275,0.7899197221808523,1
0.004447669755592521,-1.216896710340167,0.3201491970965612,1.3633765135383398,1.618787639660868,0.415826629455343,-0.9713437735309118,0.91041849968557,1.0282672539291131,-0.6051562356059974,0
